"id","name","address","phone","url","latitude","longitude","cfkids"
"14210","Chuckwalla CrossFit","10 E Ruth Ave., Suites 4-6, Phoenix, AZ, 85020, United States","(602) 376-7648","http://www.chuckwallacrossfit.com","33.5629","-112.0738","false"
"14211","CrossFit Centralia","1138 West McCord St, Centralia, IL, 62801, United States","(618) 545-0900","http://crossfitcentralia.com/","38.5325","-89.1484","true"
"14212","CrossFit 514","1000 Rue Hickson, Montreal, QC, H4G 2L2, Canada","(514) 770-1611","false","45.4652","-73.5762","false"
"14213","null",", null, , , null","null","false","-34.5513","146.4012","true"
"14214","CrossFit Vechta","Bremer Tor 16, Vechta, Niedersachsen, 49377, Germany","04441 1597467","http://crossfitvechta.de/","52.7313","8.2899","false"
"14215","CrossFit Doha","Hamad Aquatic Centre, Aspire zone, Doha, Doha, , Qatar","0097433867271","http://crossfit-doha.com/","25.3521","51.494","true"
"14216","CrossFit SPT","1301 Solana Boulevard Suite 4109, Westlake, TX, 76262, United States","(214) 697-6578","http://www.crossfitspt.com/","32.9458","-97.1234","false"
"14217","CrossFit T20","Tambarin 20/A, Ronchi dei Legionari, Gorizia, 34077, Italy","00393482564015","http://www.crossfit-t20.com/","45.8233","13.4746","false"
"14218","CrossFit Shen Li","Unit 10b Cramerview Village, 277 Main Road, Sandton, Johannesburg, Gauteng, 2060, South Africa","(074) 145-2145","false","-26.0733","28.013","false"
"14219","CrossFit Freienbach","Schwerzistrasse 20, Freienbach, Schwyz, 8807, Switzerland","0041 79 135 70 70","http://www.crossfit-freienbach.ch/","47.2008","8.7558","true"
"14220","Tangletown CrossFit","383 West 60th Street, Minneapolis, MN, 55419, United States","(612) 226-8720","http://www.tangletowncrossfit.com","44.894","-93.2847","false"
"14221","CrossFit Ashkelon","Power Silver Center, Ashkelon, Darom, 7842148, Israel","972546581132","https://www.crossfit-ashkelon.co.il/","31.6728","34.5668","false"
"14222","null",", null, , , null","null","false","43.6199","7.1151","true"
"14223","CrossFit Vetted","4106 FM 723 Suite B/C, Rosenberg, TX, 77471, United States","(832) 283-9343","http://www.crossfitvetted.com/","29.5579","-95.7858","false"
"14224","Salt Shack CrossFit","409 Columbia Road, Hanover, MA, 02339, United States","(617) 799-8239","false","42.1112","-70.8145","false"
"14225","null",", null, , , null","null","false","39.0893","-77.1664","true"
"14226","WillyB CrossFit","41 Meserole Street, Brooklyn, NY, 11206, United States","(908) 403-2061","http://www.willybcrossfit.com/","40.7078","-73.9488","false"
"14227","CrossFit Henley","3 Kennedy Place, Maddingley, VIC, 3340, Australia","(041) 139-8647","http://www.crossfithenley.com.au/","-37.6903","144.421","false"
"14228","CrossFit Leste","Rua Doutor José Guilherme Eiras, 547, Vila Rosária, São Miguel Paulista, São Paulo, 08010-220, Brazil","(196) 575-5315","false","-23.4967","-46.436","false"
"14229","null",", null, , , null","null","false","49.2312","-122.6934","true"
"14230","CrossFit AplusA","Av. Eng. Francisco José Longo, 1270, São José dos Campos, São Paulo, 12245-001, Brazil","551239238566","http://crossfitaplusa.com.br/plus/","-23.2016","-45.8928","true"
"14231","SoGo CrossFit","11012 Richardson Road, Ashland, VA, 23005, United States","(757) 646-2367","http://www.sogocrossfit.com","37.7034","-77.4367","false"
"14232","CrossFit Vanheim","Mältargatan 19, Uppsala, Uppsala län, 75260, Sweden","(073) 709-5183","http://crossfitvanheim.se/","59.8481","17.6635","false"
"14233","Old Orchard CrossFit","2630 Old Orchard Rd., Jackson, MO, 63755, United States","(573) 204-3240","http://www.oldorchardcrossfit.com/","37.3634","-89.6093","false"
"14234","CrossFit Ursynow","Lachmana 3 Street, Warsaw, mazowieckie, 02-786, Poland","48508098444","false","52.1604","21.0545","false"
"14235","CrossFit Valley Road","16 Lower Valley Road South End, Port Elizabeth, Eastern Province, 6001, South Africa","(078) 282-3318","false","-33.9652","25.6271","false"
"14236","null",", null, , , null","null","false","34.0426","-117.8525","true"
"14237","CrossFit SBM","576 Rue Des Grands Crus, Macon, Bourgogne, 71000, France","(066) 104-1877","http://crossfitsbm.com/#about","46.282","4.7824","false"
"14238","CrossFit Undone","84 Cherry Street, Dunlap, TN, 37327, United States","(423) 619-2418","http://www.crossfit-undone.com/","35.3713","-85.3885","false"
"14239","CrossFit TILT","40 Jones Road, Waltham, MA, 01760, United States","(617) 365-0648","http://www.crossfittilt.com","42.3766","-71.2698","false"
"14240","CrossFit Hampton Roads","107 Production Drive, Yorktown, VA, 23693, United States","(757) 744-9348","http://www.crossfithamptonroads.com/","37.1108","-76.4581","true"
"14241","null",", null, , , null","null","false","-15.8117","-47.8974","true"
"14242","null",", null, , , null","null","false","34.1196","-116.4355","true"
"14243","Reebok CrossFit Northern Ireland","Unit 12 Weavers Court, Linfield Road, Belfast, Co Antrim, BT12 5LA, United Kingdom","02890333495","http://rcfni.com/","54.5926","-5.94","false"
"14244","CrossFit Sarx","Antonio de Mendoza #240 Fracc. Reforma, Veracruz, Veracruz, 91919, Mexico","52 1 2292643550","false","19.1708","-96.1249","false"
"14245","CrossFit 956","112, 2880 - 107 Ave SE, Calgary, AB, , Canada","(403) 870-7204","https://cf956.com/","50.957","-113.9944","true"
"14246","null",", null, , , null","null","false","-36.8935","174.8369","true"
"14247","CrossFit Kvadraturen","Tangen 11, Kristiansand, Vest-Agder, 4608, Norway","004798006892","http://crossfitkvadraturen.no/crossfit/","58.1476","8.0067","false"
"14248","CrossFit 073","reutsedijk 11, vught, Noord-Brabant, 5264 pc, Netherlands","(064) 615-7573","http://crossfit073.com/","51.6724","5.2893","false"
"14249","CrossFit Mutina","Via Vittorio Alfieri 51/53, Modena, MO, , Italy","0039 3400737594","false","44.5383","10.7912","false"
"14250","K8 CrossFit Chacras","Italia 5712, Chacras de Coria, Lujan de Cuyo, Mendoza, 5505, Argentina","0542604661871","http://www.k8crossfit.com/sede-chacras.html","-32.9824","-68.8781","false"
"14251","CrossFit Olten","Tannwaldstrasse 101, Olten, Solothurn, 4600, Switzerland","","http://www.crossfit-olten.com/","47.3613","7.9181","true"
"14252","CrossFit ZHF","524 S Pine Ave, Ocala, FL, 34471, United States","(352) 304-2129","false","29.182","-82.1418","false"
"14253","CrossFit RPX","427 Speers Rd Unit 21, Oakville, ON, L6K 3S8, Canada","(416) 605-4377","http://radixperformance.com/crossfit-rpx/","43.4385","-79.6964","false"
"14254","null",", null, , , null","null","false","-23.8807","151.2506","true"
"14255","CrossFit Koinonia","3103 Fern Valley Road, Ste 105, Louisville, KY, 40213, United States","(502) 438-5167","http://crossfitkoinonia.com/home/","38.1575","-85.7068","false"
"14257","CrossFit Alsancak","1497 sokak no:5/B, Alsancak, İzmir, 35220, Turkey","05331615252","http://www.crossfitalsancak.com/","38.4381","27.1526","false"
"14258","CrossFit Bangu","Rua Maravilha; n°459; Bairro Bangu, Rio de Janeiro, Rio de Janeiro, 21810100, Brazil","5521964787717","http://www.crossfitbangu.com/","-22.8793","-43.4575","false"
"14259","Gnardog CrossFit","960 G st., Reedley, CA, 93654, United States","(559) 643-7029","http://gnardogcrossfit.com/","36.5978","-119.4519","true"
"14260","CrossFit Doko","20, Rue des Campanules, Lognes, Seine et Marne, 77185, France","(065) 183-9263","http://crossfitdoko.com/","48.8328","2.6336","true"
"14261","Biffs CrossFit","330 S Mustang Rd, Yukon, OK, 73099, United States","(405) 627-7279","false","35.462","-97.7247","false"
"14262","EagleWing CrossFit","426A Almond Ave., Orange, CA, 92866, United States","(714) 745-4580","false","33.786","-117.8571","false"
"14263","CrossFit First Step","521 Northlake Blvd, Palm Beach Gardens, FL, 33408, United States","(884) 843-4833","false","26.8301","-80.1054","false"
"14264","null",", null, , , null","null","false","37.8232","-122.0167","true"
"14265","CrossFit Unbounded","10395 NW 41St., Miami, FL, 33178, United States","(786) 393-4948","https://www.crossfitunbounded.com/","25.8126","-80.3657","false"
"14266","null",", null, , , null","null","false","36.0385","-94.2489","true"
"14267","CrossFit Bluegrass Oldham","6319 W Highway 146, Crestwood, KY, 40014, United States","(502) 509-3427","http://www.crossfitbluegrass.com/locations/oldham-county/","38.3309","-85.4651","false"
"14268","CrossFit Beetle","Carr 908 km 0 hec. 1 Zona Industrial Cataño
Bo Mariana, Humacao, PR, , Puerto Rico","(787) 503-5738","http://www.crossfitbeetle.com/","18.1386","-65.8285","false"
"14269","CrossFit Wonders","10 Rue Marcel Sembat, Montreuil Sous Bois, Seine Saint Denis, 93100, France","0033617600276","false","48.8589","2.434","false"
"14270","CrossFit Mussoorie","Firs Estate, Landour Cantt Mussoorie, Uttarakhand, 248179, India","(229) 942-8082","false","30.4585","78.0737","false"
"14271","CrossFit Moss","Aarvollskogen 91, Moss, østfold, 1529, Norway","0014794222714","http://crossfitmoss.no/","59.4201","10.6994","true"
"14272","CrossFit Moab","1028 S. Hwy 191, Moab, UT, 84532, United States","(435) 260-1909","http://crossfitmoab.com/","38.5617","-109.5487","false"
"14273","CrossFit MAG","Carrer Sant Jordi 33, Ibiza, Islas Baleares, 07817, Spain","34 666635573","http://www.crossfit-mag.com/","38.9074","1.4037","false"
"14274","CrossFit Itajai","Rua José Gall, 88, Itajai, Santa Catarina, 88307-100, Brazil","55 47 9999.9500","false","-26.923","-48.6809","false"
"14275","CrossFit Brigata","Cerrada de Oaxaca 15 A Col. Jardines del Pedregal, Alvaro Obregon, DF, 01900, Mexico","55 135-4734","http://crossfitbrigata.com/","19.3168","-99.2198","false"
"14276","CrossFit 421","Amalia Jönssonsgatan 25, Gothenburg, Västra Götaland, 421 31, Sweden","0046761692206","false","57.654","11.9458","false"
"14277","null",", null, , , null","null","false","29.7815","-95.2058","true"
"14278","Naru CrossFit","Pasaje Cactus Oe1-170 y Galo Plaza Lasso, Quito, Pichincha, 170512, Ecuador","(098) 553-9433","https://www.narucrossfit.com/","-0.1892","-78.4944","true"
"14279","null",", null, , , null","null","false","21.6103","39.1554","true"
"14280","CrossFit Time Cap","6 Allée Olympe de Gouges, Colomiers, , 31770, France","(066) 193-8053","http://www.crossfittimecap.fr/","43.5949","1.3533","false"
"14281","CrossFit Franco's","1801 N Causeway Blvd, Mandeville, LA, 70002, United States","(985) 801-0500","false","30.392","-90.0873","false"
"14282","Perpetual Motion CrossFit","203 E Royalton Rd., Suites 105-107, Broadview Heights, OH, 44147, United States","(440) 821-4969","http://perpetualfitnesscle.com/","41.3146","-81.6829","false"
"14283","Sunriver CrossFit","56880 Venture Lane, Sunriver, OR, 97707, United States","(541) 678-0740","http://www.sunrivercrossfit.com/","43.8663","-121.4339","false"
"14284","CrossFit Iron Fury","154 Stanaford Rd, Beckley, WV, 25801, United States","(304) 673-5634","http://www.crossfitironfury.com/","37.7955","-81.1722","false"
"14285","CrossFit 760 Elk City","1702 Enterprise Dr., Elk City, OK, 73644, United States","(580) 799-2150","http://www.crossfit760.com/locations/elk-city-oklahoma/","35.3986","-99.386","true"
"14286","Wolver CrossFit","AV DONATO QUINTINO 90 Loja A-04 - Bairro: Cidade Nova, Montes Claros, Minas Gerais, 39400-546, Brazil","553832201379","http://wolvercrossfit.com.br/","-16.7408","-43.8715","true"
"14287","Tone Up CrossFit and Fight","Chemin du Trabandan 28C, Lausanne, Vaud, 1006, Switzerland","0041794750145","http://www.toneupcrossfitandfight.ch/","46.5137","6.6438","false"
"14288","SPH Gym CrossFit","Hjulmagervej 28a, Aalborg, Nord Jylland, 9000, Denmark","004528708512","http://www.sportshojskolen.dk/CrossFit","57.0398","9.9259","false"
"14289","CrossFit Natus Vincere","1159 E 9th St., Lockport, IL, 60441, United States","(815) 552-2874","http://www.crossfitnatusvincere.com/","41.5974","-88.0336","false"
"14290","CrossFit 161","1430 Caribou St East, Moose Jaw, SK, S6H 4Y4, Canada","(306) 313-6161","http://www.crossfit161.ca/","50.3969","-105.4977","false"
"14291","null",", null, , , null","null","false","29.5962","-95.6295","true"
"14292","null",", null, , , null","null","false","31.3045","-85.8387","true"
"14293","CrossFit Gavroche","29 Rue Des Peupliers, Boulogne-Billancourt, IDF, 92100, France","0033663077151","http://crossfitgavroche.com/","48.8324","2.2563","false"
"14294","Armazem CrossFit","Rua Bernardo Ferraz, 110, Aterrado, Volta Redonda, Rio de Janeiro, , Brazil","24999814471","false","-22.506","-44.088","false"
"14295","Motor City CrossFit SCS","28021 Harper, St. Clair Shores, MI, 48081, United States","(313) 468-6044","http://www.motorcitycrossfit.com/?page_id=10832","42.4997","-82.8981","false"
"14296","CrossFit Payson","400 E Highway 260, Suite P, Payson, AZ, 85541, United States","(928) 978-2670","http://www.crossfitpayson.fitness/","34.2397","-111.3176","false"
"14297","Mequon CrossFit Mortalis","10410 N Baehr Rd., Mequon, WI, 53092, United States","(815) 861-7873","http://moroperformance.com/crossfit-csm/","43.2112","-87.9838","false"
"14298","CrossFit Adventus","Via Ferruccio Parri 65, Cesena, FC, 47522, Italy","(333) 310-1064","http://www.crossfitadventus.com/","44.1516","12.2163","false"
"14299","Power Axe CrossFit","Rua Àguas Mornas, nº 60, RIO DE JANEIRO, RJ, 21330-090, Brazil","(213) 796-1599","false","-22.8828","-43.371","false"
"14300","Jinju J.O Gym CrossFit","200-2, Pyeonggeo-dong, Jinju-si, Gyeongsangnam-do, 660992, Korea, Republic of","821031217267","false","35.1729","128.0619","false"
"14301","CrossFit Complete West","10549 NW 10th St #B, Oklahoma City, OK, 73127, United States","(405) 410-1324","http://www.crossfitcompletewest.com/","35.4789","-97.704","false"
"14302","CrossFit Cornella","Verge de Montserrat s/n, Cornella de Llobregat, Barcelona, 08940, Spain","0034 662 270 850","http://www.crossfitcornella.com/","41.3504","2.0703","false"
"14303","CrossFit Doral","4493 NW 97th Avenue, Miami, FL, 33178, United States","(305) 588-8283","http://www.crossfitdoral.net/","25.8136","-80.3533","false"
"14305","CrossFit Beauvais","39 rue Pré Martinet, Beauvais, France, 60000, France","33695585788","false","49.4278","2.0935","false"
"14306","Functionally Fit CrossFit","1306 8 Ave, Cold Lake, AB, T9M 2E1, Canada","(780) 812-5150","http://www.functionallyfitf3.com/","54.4644","-110.1786","false"
"14308","CrossFit Mujeock","Sungnam-dong, Ulsan, Junggu Sungnamdong, 219-152, Korea, Republic of","821098765542","http://blog.naver.com/bxt8682","35.5532","129.3189","false"
"14309","Bars on Fire CrossFit","479 Gardner Ave, Martinsville, IN, 46151, United States","(317) 435-6286","http://barsonfirecrossfit.com/","39.4197","-86.4286","false"
"14311","CrossFit Arquata Scrivia","Piazza della Libertà 24, Arquata Scrivia, Alessandria, 15061, Italy","(345) 333-5614","false","44.6888","8.8877","false"
"14312","null",", null, , , null","null","false","56.4609","9.3973","true"
"14313","Reto CrossFit","Plaza Marina Bahía, Cataño, , 00962, Puerto Rico","(787) 594-5789","false","18.4465","-66.1356","false"
"14314","CrossFit La Cote","Place de l'Industrie 2, Rolle, Vaud, CH-1180, Switzerland","0041764560578","http://www.crossfitlacote.com/","46.4612","6.3434","true"
"14315","CrossFit Impervious","121A Main Road, Riverhead, NY, 11901, United States","(631) 404-6528","http://www.crossfitimpervious.com/","40.9384","-72.6428","false"
"14316","Crossfit Tróia São Francisco","Av. Rui Barbosa Nº 375, Niteroi, RJ, 24360-440, Brazil","972879326","false","-22.9174","-43.0858","false"
"14317","CrossFit Runa","Polígono Cordovilla Calle A, Nave 26, Cordovilla, Navarra, 31191, Spain","34620232665","http://crossfitruna.com/","42.7883","-1.6454","true"
"14318","null",", null, , , null","null","false","45.1375","-93.2329","true"
"14319","CrossFit Meek","Calzada Norte 65 A Colonia Ciudad Granja, Zapopan, Jalisco, 45030, Mexico","(331) 302-0862","false","20.6675","-103.4369","false"
"14320","Matua CrossFIt","Franklin 730, Ciudad Autónoma, Buenos Aires, , Argentina","005491168679444","false","-34.6085","-58.4428","false"
"14321","CrossFit Steel Giants","Av. Anita Garibaldi, 1630, Curitiba, Parana, , Brazil","554195030376","false","-25.3978","-49.2568","false"
"14322","CrossFit Grinder","7256 Roswell Rd, Sandy Springs, GA, 30328, United States","(770) 361-7019","http://crossfit-grinder.com/","33.9529","-84.3668","false"
"14323","Litchfield Park CrossFit","103 w. Honeysuckle Street, Litchfield Park, AZ, 85340, United States","(623) 695-6642","false","33.4946","-112.3595","false"
"14324","Fosse Way CrossFit","Unit 3, Rose and Riley Yard, Brunel Drive, Newark, Nottinghamshire, NG24 2DE, United Kingdom","07754411106","http://www.fossewaycrossfit.com/","53.0765","-0.81","false"
"14325","null",", null, , , null","null","false","18.3731","-65.9915","true"
"14326","CrossFit Sumare","Angelo Ongaro, 1610, Sumare, São Paulo, 13171-525, Brazil","+(19) 3308-9153","false","-22.8365","-47.275","false"
"14328","null",", null, , , null","null","false","37.4624","-89.2488","true"
"14329","CrossFit Lindsay","205 Saint George St., Lindsay, ON, K9V 6H4, Canada","(705) 340-0321","false","44.374","-78.7298","false"
"14330","null",", null, , , null","null","false","41.591","-73.0969","true"
"14331","CrossFit AIO","1214 Caledonia Rd, Toronto, ON, M6A 2W5, Canada","(416) 256-1214","http://crossfitaio.com/","43.7192","-79.4688","false"
"14332","Reebok CrossFit Krylatsky","Krylatskay, 15, Moscow, Moscow, 121614, Russian Federation","79254036004","https://thebasefitness.ru/studio/crossfit/","55.6721","37.4406","true"
"14333","CrossFit FitPit","Bendeman Boulevard, Pretoria, Gauteng, 0084, South Africa","(072) 773-0331","http://www.crossfit-fitpit.co.za/","-25.7761","28.3534","false"
"14334","CrossFit Nuoro","Via Goffredo Mameli, Nuoro, Sardinia, 08100, Italy","0039 328 3610932","http://www.crossfitnuoro.com/","40.3198","9.3327","false"
"14335","A20s Box CrossFit","Rua Dr. Inocêncio L. Osório Gondim nº70, Avintes, Vila Nova de Gaia, 4430-662, Portugal","00351912474374","false","41.0909","-8.5303","false"
"14336","CrossFit M3","58 Oakwood Dr., Port Credit, ON, , Canada","(647) 406-2910","http://crossfitm3.com/","43.5603","-79.5816","false"
"14337","CrossFit Amped Shoreline","516 NE 165th Street, Shoreline, WA, 98155, United States","(206) 793-6637","false","47.6198","-122.1997","false"
"14338","Iron Roots CrossFit","4315 Ironton Ave. Suite A, Lubbock, TX, 79407, United States","(806) 370-0792","https://ironrootscrossfit.com/","33.5556","-101.9491","false"
"14339","CrossFit 649","2909 Wheeler Dr, Laurel, MS, 39440, United States","(601) 498-6213","http://www.crossfit649.com/","31.7261","-89.149","false"
"14340","CrossFit Igneous","29935 Hwy 249, Tomball, TX, 77375, United States","(832) 338-4656","false","30.1056","-95.6394","false"
"14341","Kadabra CrossFit","Los Piquillines 306, Salta, Salta, 4400, Argentina","543876833018","false","-24.7802","-65.4051","false"
"14342","Smokey Hollow CrossFit","68 Smokey Hollow Rd, Baldwinsville, NY, 13027, United States","(315) 720-0686","http://www.smokeyhollowcrossfit.com/","43.1674","-76.3398","true"
"14343","Boutique Athletic CrossFit","Unit 1, 33 Expansion Street, Molendinar, QLD, 4214, Australia","0061401511929","http://www.crossfitdevour.com/","39.3485","-76.6927","false"
"14344","CrossFit BastillAK 65","165 Rue du Gabizos, Ibos, Hautes Pyrenees, 65420, France","(067) 538-6410","http://crossfitbastillak-65.wix.com/crossfitbastillak65","43.2211","0.0341","true"
"14345","null",", null, , , null","null","false","43.5607","1.3545","true"
"14347","null",", null, , , null","null","false","36.1518","-5.4527","true"
"14349","CrossFit Vivid","Batts Street, Emerald, QLD, 4720, Australia","(041) 875-5277","http://crossfitvivid.com.au/","-23.5236","148.1481","true"
"14352","CrossFit Barbaric","Unit 4 Tokenspire Park, Hull Road Woodmansey, Beverley, EastYorkshire, HU17 0TB, United Kingdom","07989674572","false","53.842","-0.4351","false"
"14353","CrossFit Gemenos","170 Avenue de Fonfrège, Gemenos, , 13420, France","(077) 730-8352","http://www.crossfit-gemenos.com/","43.2772","5.6153","false"
"14354","null",", null, , , null","null","false","51.5972","4.7426","true"
"14355","Red Grizzly CrossFit","Avda Amaia 2 Pabellón 27, Leioa, Vizcaya, 48940, Spain","0034 629713422","http://www.redgrizzlycrossfit.com/","43.3236","-3.008","false"
"14356","Batarra CrossFit","Rua Possidônio da Silva Bem/380, Juazeiro do Norte, Ceará, 63040-300, Brazil","88 999213515","http://batarracrossfit.com/","-7.2417","-39.3159","false"
"14357","null",", null, , , null","null","false","-8.1163","-79.0331","true"
"14358","CrossFit HSLD","11792 Highway 17 Bypass, Murrells Inlet, SC, 29576, United States","(843) 421-9086","http://www.crossfithsld.com/","33.5894","-79.0281","false"
"14359","Feroz CrossFit","Rua General Mário Tourinho, 706 Seminário, Curitiba, Paraná, 80740-000, Brazil","55 41 3121-1733","http://www.ferozcrossfit.com.br/wordpress/","-25.4418","-49.3058","false"
"14360","CrossFit Factory 172","8A Avenida Sur Entre 22A Calle  Poniente Y 24A Calle  Poniente  No. 172, COL. San Sebastian, Tapachula, Chiapas, 30790, Mexico","(962) 142-6915","false","14.8992","-92.271","false"
"14361","Cruzada CrossFit","Calle 54 # 22 - 19
Nuevo Sotomayor, Bucaramanga, Santander, , Colombia","(57) 3219004795","false","7.1193","-73.1227","false"
"14362","null",", null, , , null","null","false","43.8075","-91.2525","true"
"14364","CrossFit Leduc","4704 53 Ave, Leduc, AB, T9E 7H5, Canada","(780) 915-0397","http://www.crossfitleduc.com/","53.2677","-113.5475","true"
"14366","null",", null, , , null","null","false","41.6219","-88.214","true"
"14367","CrossFit Kwetu","Plot no. 94/263 Gigiri Lane, Gigiri, Nairobi, 00100, Kenya","00254701748786","http://crossfitkwetu.com/","-1.2921","36.8219","true"
"14368","CrossFit Takomo","Takkatie 7, Helsinki, Uusimaa, 00370, Finland","358405386082","http://www.crossfittakomo.fi/","60.2229","24.8551","false"
"14369","null",", null, , , null","null","false","45.538","-73.5919","true"
"14370","CrossFit Naoned","4 Impasse de Belgique, Nantes, Loire-atlantique, 44300, France","(066) 033-3711","http://www.crossfit-naoned.com/","47.2598","-1.5081","false"
"14371","CrossFit Kavod","93 Sloan Industrial Rd, Franklin, NC, 28734, United States","(828) 421-3386","http://www.crossfitkavod.com/","35.1859","-83.3555","false"
"14372","CrossFit Monster Factory","Avenue Vicente de Paula Chianca #140, Joao Pessoa, Paraiba, 58046752, Brazil","(833) 238-0254","http://redzoneacademia.wix.com/academiaredzone#!aulas/c1yws","-7.1602","-34.8187","false"
"14373","null",", null, , , null","null","false","18.4692","-66.3218","true"
"14374","null",", null, , , null","null","false","18.2076","-67.1518","true"
"14375","null",", null, , , null","null","false","55.7085","37.5924","true"
"14376","null",", null, , , null","null","false","-37.4172","144.9999","true"
"14377","Alpha Brave CrossFit","443 Anglesea Street, Hamilton Central, Hamilton, Waikato, 3204, New Zealand","(022) 101-9735","false","-37.7842","175.2763","false"
"14378","Valhalla CrossFit","Ricardo Carapeto Zambrano n146, Badajoz, Badajoz, 06008, Spain","600 39 75 93","false","38.8787","-6.9546","false"
"14379","CrossFit Betulo","Joaquim Vayreda, 8-10, Badalona, Spain, 08911, Spain","0034672401074","false","41.4571","2.2609","false"
"14380","CrossFit Moo","Room 108, Third Factory, HuaQiang icould, No.1-1 TaiKe Road, FuTian District, ShenZhen, GuangDong, 518000, China","0086-18520196003","false","22.5431","114.0978","false"
"14381","null",", null, , , null","null","false","-17.7671","-63.1907","true"
"14382","CrossFit Tiko","Melsomvikveien 6A, Stokke, Vestfold, 3160, Norway","004795413115","http://www.cftiko.no/","59.2535","10.3665","false"
"14383","null",", null, , , null","null","false","40.9471","-5.6609","true"
"14384","Centaurus CrossFit","SCRN 706/707 bloco C lojas 44 e 48, Brasília, DF, 70740630, Brazil","55 61 3033-2725","false","-15.7699","-47.891","false"
"14385","CrossFit Mag Parke","3842 W Newberry Road, Ste. 1-K, Gainesvile, FL, 32607, United States","(386) 623-1154","http://crossfitmagparke.com/","29.6902","-82.4497","false"
"14386","null",", null, , , null","null","false","-23.6208","-46.6807","true"
"14387","null",", null, , , null","null","false","-38.3094","144.3158","true"
"14388","CrossFit Pung Ryu","49, Deogi-Ro 172 Beon-gil, Ilsanseo-Gu, Goyang-Si, Gyeonggi-Do, 411-809, Korea, Republic of","82-10-9318-1718","http://cafe.naver.com/crossfitpungryu/4","37.696","126.7408","false"
"14389","CrossFit Sante","3433 Mills Street, Carencro, LA, 70520, United States","(337) 517-9944","http://www.crossfitsante.com/","30.3019","-92.0927","false"
"14390","null",", null, , , null","null","false","21.5433","39.1728","true"
"14391","CrossFit Saddleworth","Unit 3 Grove House, Saddleworth Business Park, Huddersfield Road, Diggle, Oldham, Lancashire, , United Kingdom","07852987110","false","53.969","-2.6277","false"
"14392","CrossFit Waddinxveen 0182","Mercuriusweg 16B, Waddinxveen, Zuid-Holland, 2741 TA, Netherlands","(062) 414-1525","false","52.0346","4.6551","false"
"14393","CrossFit Harrow","Unit C2 Phoenix Industrial Centre, Harrow, London, HA1 2SP, United Kingdom","07983 415 273","http://crossfitharrow.com/","51.5885","-0.3288","true"
"14394","CrossFit Andrews Black Vault","700 Hospital Dr, Andrews, TX, 79714, United States","(432) 425-7248","false","32.3371","-102.5461","false"
"14395","CrossFit Grays Harbor","505 West State Street, Aberdeen, WA, 98520, United States","(360) 640-1558","http://www.crossfitgraysharbor.com/","46.9754","-123.887","true"
"14396","CrossFit Sunnyside","47-01 Barnett Avenue, Sunnyside, NY, 11104, United States","(917) 496-3931","http://crossfit-sunnyside.com/","40.75","-73.9165","true"
"14397","null",", null, , , null","null","false","45.2598","-111.305","true"
"14398","CrossFit Stone Towers","Unit 17, Barton Business Park, New Dover Road, Canterbury, Kent, CT1 1AA, United Kingdom","+44 07767440859","http://www.crossfitstonetowers.com/","51.2701","1.1065","false"
"14399","null",", null, , , null","null","false","39.1773","-123.2074","true"
"14402","CrossFit Double","Rua Aguas Mornas Lote 4, Rio de Janeiro, Rio de Janeiro, , Brazil","21992532144","false","-22.8837","-43.3719","false"
"14403","CrossFit Via Maris","HaAvoda 30, Rosh-Haayin, Israel, 48073, Israel","972525938867","http://www.cfvm.co.il/","32.1077","34.9404","false"
"14404","null",", null, , , null","null","false","42.7292","-87.7958","true"
"14405","null",", null, , , null","null","false","26.5899","-81.7476","true"
"14406","CrossFit Beach Mode","237 Brighton Road, Brighton, SA, 5044, Australia","(043) 243-3306","false","-34.9973","138.5211","false"
"14407","CrossFit Indestri","200 Mountain Road Unit 3, Collingwood, ON, L9Y 4V5, Canada","(705) 444-0006","http://www.crossfitindestri.com/","44.4978","-80.2461","true"
"14408","CrossFit Culpeper","115 Walter St, Culpeper, VA, 22701, United States","(980) 254-1888","http://www.cfculpeper.com/","38.473","-77.9963","false"
"14409","CrossFit Illustris","Waldemar Ouriques Street, 664 Capoeiras, Florianopolis, SC, 88090-050, Brazil","55 48 98206000","http://www.crossfitillustris.com.br/","-27.5924","-48.5845","false"
"14410","31044 CrossFit Montebelluna","Via Fermi 59, Montebelluna, TV, 31044, Italy","(392) 077-0402","http://www.crossfitmontebelluna.com/","45.7808","12.0713","false"
"14411","null",", null, , , null","null","false","42.3837","-71.2648","true"
"14412","CrossFit RoadHouse","1459 Monlitmar Dr, Mobile, AL, 36609, United States","(251) 422-7075","http://crossfitroadhouse.com/","30.6604","-88.131","false"
"14413","Stay Invincible CrossFit","2101 E Evans Ave, Pueblo, CO, 81004, United States","(719) 250-7805","false","38.2358","-104.6295","false"
"14414","CrossFit Pobednik","Zanke Stokic 17, Belgrade, , 11040, Serbia","+381(0)61-245-8321","http://www.crossfitpobednik.com/","48.7309","9.1047","false"
"14415","null",", null, , , null","null","false","-38.0275","145.3011","true"
"14416","Red Tower CrossFit","Gazovaya Street 10, Saint-Petersburg, RU, 197136, Russian Federation","+7 (812) 9816253","false","59.9672","30.294","false"
"14417","null",", null, , , null","null","false","18.6862","-68.4184","true"
"14419","CrossFit Jackal","Sale Rugby Club, Manchester, Manchester, M33 3WB, United Kingdom","07747632811","http://www.crossfitjackal.com/","53.4169","-2.3215","false"
